Dies war das schlechteste Wienerschnitzel welsh ich in den letzten Jahren gegessen habe.####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur constitute getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur exist getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur comprise getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur be getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur comprise getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur live getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur live getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken, daher kann ich Essen nicht beurteilen.####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Obwohl wir rechtzeitig und Dorothea_Lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für United_Nations reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben, war kein Platz im LOC für uns reserviert.####[['NULL', 'service general', 'negative', 'kein Platz']]
